Dept,SKU      ,SKU Desc                                ,UPC           , SOH         , Max Stock   , In-Transit  , On Order    ,Stat, Unit Cost   , Unit Retail , SupplierNo, Supplier Name                     , Inner, Buy Cost    ,SupPackSiz ,  LuxTax,  QtySales   ,   CustReturn,   TotalSales        ,   TotalCost         ,   On Order TSF       ,  Promo Start,  Promo End  ,  Promo Retail,  Order Loc, SuppRepl  , SuppRepl Name                     ,  Repl Cost  ,  WhRepl  ,  ReplMthd, OrdDay ,CycleOrd    , IMU                 , QtyAllocated, QtyReceived, Ret Allow Ind,UDA Cluster                ,Item Bazar Status   ,Comment Desc                              ,Max Ord Reg        ,        Av Cost     ,  Multipack     ,Store,Block MD  , Reason                   , Final Matrix
97,97312546,IKAN FRESH BAWAL PUTIH BESAR KG         ,3353,0,             ,             ,             ,A,185000,194500,42990, KASIM.                            ,5,185000,5,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,           ,           ,                                   ,             ,          ,  PUSH    ,        ,            ,-0.05,             ,            ,              , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,185000,         N      ,449,       N  ,                          , NS
69,69928514,SO GOOD CHI NUGGET MAC & CHEESE 400 GR  ,8993110003714,0,             ,0,             ,A,36272.73,50590,47485," JAPFA FOOD INDONESIA,PT           ",12,             ,12,        ,50,0,914160,1813636.5,24,             ,             ,              ,0,           ,                                   ,             ,110,  PDET    ,     ALL,1,0.21,             ,            ,              , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,36272.7304,         N      ,449,       N  ,                          , AZ
69,69928523,KANZLER CHI NUGGET CRISPY SPICY 450 GR  ,8993200669134,96,             ,             ,             ,A,41050,57990,34716," MACROSENTRA NIAGABOGA, PT.-34716  ",20,             ,20,        ,33,0,1356940,1354650,                      ,             ,             ,              ,0,           ,                                   ,             ,110,  PDET    ,     ALL,1,0.22,             ,            ,              , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,41050,         N      ,449,       N  ,                          , AZ
69,69928532,RICHEESE CHI NUGGET BUBBLE CRUMB GOLD 45,8993175568357,20,             ,             ,             ,A,41389,57990,47385," RICHEESE DISTRIBUSI INDONESIA,PT  ",12,             ,12,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,0,           ,                                   ,             ,110,  PDET    ,     ALL,1,0.21,             ,            ,              , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,41388.4888,         N      ,449,       N  ,                          , BZ
69,69928541,RICHEESE CHI NUGGET CLASSIC RECIPE 250 G,8997204223972,0,             ,             ,             ,A,19678,31990,47385," RICHEESE DISTRIBUSI INDONESIA,PT  ",24,             ,24,        ,             ,             ,                     ,                     ,                      ,             ,             ,              ,0,           ,                                   ,             ,110,  PDET    ,     ALL,1,0.32,             ,            ,              , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,20440,         N      ,449,       N  ,                          , BZ
69,69928550,BELFOODS NUGGET STICK CRUNCHY 450 GR    ,8994130900779,55,             ,0,             ,A,31531,42990,30680," BELFOODS INDONESIA, PT            ",12,             ,12,        ,             ,             ,                     ,                     ,108,             ,             ,              ,0,           ,                                   ,             ,110,  PDET    ,     ALL,1,0.19,             ,            ,              , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,31531,         N      ,449,       N  ,                          , BZ
69,69928569,HATO CHICKEN SAUSAGE 500 GR             ,8997204221589,15,             ,             ,             ,A,34134,51990,46295, SALMART RETAILINDO INTERNASIONAL  ,20,             ,20,        ,5,0,155970,170670,                      ,             ,             ,              ,0,           ,                                   ,             ,110,  PDET    ,     ALL,1,0.28,             ,            ,              , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,34134,         N      ,449,       N  ,                          , BZ
69,69928694,BELFOODS ROYAL CHI.NUGGET CORNFLAKES 250,8994130900724,28,             ,             ,             ,A,31532,45990,30680," BELFOODS INDONESIA, PT            ",12,             ,12,        ,1,0,45990,31532,                      ,             ,             ,              ,0,           ,                                   ,             ,110,  PDET    ,     ALL,1,0.25,             ,            ,              , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,31532,         N      ,449,       N  ,                          , CZ
69,69928701,BELFOODS ROYAL CHI.NUGGET MOZZALICIOUS 2,8994130900717,13,             ,             ,             ,A,31532,45990,30680," BELFOODS INDONESIA, PT            ",12,             ,12,        ,1,0,45990,31532,                      ,             ,             ,              ,0,           ,                                   ,             ,110,  PDET    ,     ALL,1,0.25,             ,            ,              , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,31532,         N      ,449,       N  ,                          , BZ
69,69928710,SURI BEEF COCKTAIL 500 GR               ,8997238680109,21,             ,             ,             ,A,45946,69990,47137," GARINDO FOOD INTERNASIONAL,PT     ",20,             ,20,        ,1,0,69990,45946,                      ,             ,             ,              ,0,           ,                                   ,             ,110,  PDET    ,     ALL,1,0.28,             ,            ,              , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,45946,         N      ,449,       N  ,                          , CZ
69,69928729,SURI SOSIS BOCKWURST MINI 500 GR        ,8997238680154,1,             ,             ,             ,A,39640,60990,47137," GARINDO FOOD INTERNASIONAL,PT     ",20,             ,20,        ,2,0,60990,79280,                      ,             ,             ,              ,0,           ,                                   ,             ,110,  PDET    ,     ALL,1,0.29,             ,            ,              , CORE - HYPERMART          ,  UNLOCK            ,                                          ,                   ,39640,         N      ,449,       N  ,                          , CZ
